,RUC,Company_Name,DESCRIPTION_CIIU,CIIU,District,UBIGEO,Sector,PERIOD,PUBLICATION_DATE
1264,20414548491,AMCOR RIGID PACKAGING DEL PERU S.A.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1265,20112231413,PLASTICOS PERU ALFA SOC RESP LTDA,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1266,20600011881,CONCYSSA INDUSTRIAL S.A.C.,FAB. DE PRODUCTOS DE PLASTICOS.,2520,SAN LUIS,150134,MANUFACTURA,2021,2023-06-26
1267,20100137390,UNION ANDINA DE CEMENTOS S.A.A. - UNACEM S.A.A.,FAB. DE CEMENTO CAL Y YESO.,2694,VILLA MARIA DEL TRIUNFO,150143,MANUFACTURA,2021,2023-06-26
1269,20471744493,CALIZA CEMENTO INCA S.A.,FAB. DE CEMENTO CAL Y YESO.,2694,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1273,20419387658,CEMENTOS PACASMAYO S.A.A.,FAB. DE CEMENTO CAL Y YESO.,2694,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1274,20100179807,COMPAIA MINERA LUREN S A,FAB. DE CEMENTO CAL Y YESO.,2694,VILLA EL SALVADOR,150142,MANUFACTURA,2021,2023-06-26
1276,20518127358,GRUPO CERAMICOS FORTALEZA S.A.,FAB.  ART. DE HORMIGON CEMENTO Y YESO.,2695,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1277,20100051240,FCA PERUANA ETERNIT S A,FAB.  ART. DE HORMIGON CEMENTO Y YESO.,2695,LIMA,150101,MANUFACTURA,2021,2023-06-26
1278,20602891110,CONCRETERA PERU MIX S.A.C.,FAB.  ART. DE HORMIGON CEMENTO Y YESO.,2695,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1279,20607121118,MAXCO S.A.C.,FAB.  ART. DE HORMIGON CEMENTO Y YESO.,2695,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1281,20263674929,CONCREMAX S.A.,FAB.  ART. DE HORMIGON CEMENTO Y YESO.,2695,VILLA EL SALVADOR,150142,MANUFACTURA,2021,2023-06-26
1282,20556964620,BETON DECKEN S.A.C.,FAB.  ART. DE HORMIGON CEMENTO Y YESO.,2695,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1283,20518153278,PREFABRICADOS ANDINOS PERU S.A.C.,FAB.  ART. DE HORMIGON CEMENTO Y YESO.,2695,VILLA MARIA DEL TRIUNFO,150143,MANUFACTURA,2021,2023-06-26
1284,20297543653,UNION DE CONCRETERAS S.A,FAB.  ART. DE HORMIGON CEMENTO Y YESO.,2695,SAN JUAN DE MIRAFLORES,150133,MANUFACTURA,2021,2023-06-26
1285,20514134155,LATERCER S.A.C.,FAB. PROD. CERAMICA NO REFRACT. N. EST.,2691,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1288,20255020278,ITAL GRES INDUSTRIAL S.A.C.,FAB. PROD. CERAMICA NO REFRACT. EST.,2693,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1291,20604381801,SAINT-GOBAIN PRODUCTOS PARA LA CONSTRUCCION S.A.C.,FAB. PROD. CERAMICA NO REFRACT. N. EST.,2691,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1292,20161636780,CORPORACION CERAMICA S A,FAB. PROD. CERAMICA NO REFRACT. N. EST.,2691,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1295,20101462910,INDUSTRIA DE FORTIFICACION MINERA S.A.C. - FORMIN,FAB. PRODUCTOS DE HIERRO Y ACERO.,2710,LIMA,150101,MANUFACTURA,2021,2023-06-26
1296,20261677955,NEXA RESOURCES CAJAMARQUILLA S.A.,FAB. PRODUCTOS DE MET. PRECIOSOS.,2720,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1297,20100276322,EMPRESA METAL MECANICA S A EMEMSA,FAB. PRODUCTOS DE MET. PRECIOSOS.,2720,LURIN,150119,MANUFACTURA,2021,2023-06-26
1298,20543343898,EMC GREEN GROUP S.A.,FAB. PRODUCTOS DE MET. PRECIOSOS.,2720,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1299,20553178445,CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A.C.,FAB. PRODUCTOS DE MET. PRECIOSOS.,2720,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1300,20259088055,NEW FASHION PERU S.A,FAB. PRODUCTOS DE MET. PRECIOSOS.,2720,ATE,150103,MANUFACTURA,2021,2023-06-26
1301,20544320972,SYNERGYA S.A.C.,FUNDICION DE METALES NO FERROSOS.,2732,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1302,20600544676,IMPORTACIONES Y EXPORTACIONES SOLORZANO KASG S.A.C.,FUNDICION DE METALES NO FERROSOS.,2732,SAN MARTIN DE PORRES,150135,MANUFACTURA,2021,2023-06-26
1303,20100103223,TECNOFIL S A,FUNDICION DE METALES NO FERROSOS.,2732,INDEPENDENCIA,150112,MANUFACTURA,2021,2023-06-26
1305,20376303811,DOE RUN PERU S.R.L. EN LIQUIDACION,FUNDICION DE METALES NO FERROSOS.,2732,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1307,20600715187,OXIDOS DE PASCO S.A.C.,FUNDICION DE METALES NO FERROSOS.,2732,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1308,20297687655,COBRECON S.A.,FUNDICION DE METALES NO FERROSOS.,2732,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1309,20100080932,YOHERSA YOSHIMOTO HERMANOS S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1310,20537452022,HT INGENIERIA & CONSULTORIA S.A.C,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SAN MIGUEL,150136,MANUFACTURA,2021,2023-06-26
1311,20329838553,BRIDA INGENIERIA DE PROYECTOS S.A.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1312,20543102939,CONDUCTORES METALICOS S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1313,20548765561,GALVEC PERU S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SAN BORJA,150130,MANUFACTURA,2021,2023-06-26
1314,20100172039,EMER S.A.C,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1315,20546961673,ARCELORMITTAL PROJECTS PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,MAGDALENA DEL MAR,150120,MANUFACTURA,2021,2023-06-26
1316,20411186289,GUVI SERVIS E.I.R.L.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1317,20600683277,CONCRETOS CISNEROS S.A.C. - CONCRECIS,FAB.  ART. DE HORMIGON CEMENTO Y YESO.,2695,CARABAYLLO,150106,MANUFACTURA,2021,2023-06-26
1318,20601723434,CONCREFAB S.A.C.,FAB.  ART. DE HORMIGON CEMENTO Y YESO.,2695,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1319,20144304315,LADRILLERA CALDERON S.A.C.,FAB.  ART. DE HORMIGON CEMENTO Y YESO.,2695,CIENEGUILLA,150109,MANUFACTURA,2021,2023-06-26
1320,20420310383,MINERA DEISI S.A.C.,CORTE TALLADO Y ACABADO DE PIEDRA.,2696,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1321,20425890558,PIEDRANGEL S.A.C.,CORTE TALLADO Y ACABADO DE PIEDRA.,2696,EL AGUSTINO,150111,MANUFACTURA,2021,2023-06-26
1322,20514831620,TDM ASFALTOS SOCIEDAD ANONIMA CERRADA - TDM ASFALTOS S.A.C.,FAB. OTROS PROD. MIN. NO METALIC. NCP.,2699,LURIN,150119,MANUFACTURA,2021,2023-06-26
1324,20305385795,BITUMENES DEL PERU S.A.C.,FAB. OTROS PROD. MIN. NO METALIC. NCP.,2699,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1325,20191338856,PTC S.A.C,FAB. OTROS PROD. MIN. NO METALIC. NCP.,2699,ATE,150103,MANUFACTURA,2021,2023-06-26
1326,20110284978,INSUMOS NO METALICOS Y QUIMICOS DE EXPORTACION E IMPORTACION S.A. - INSUMEX S.A.,FAB. OTROS PROD. MIN. NO METALIC. NCP.,2699,ATE,150103,MANUFACTURA,2021,2023-06-26
1327,20100151112,TUBOS Y PERFILES METALICOS SA,FAB. PRODUCTOS DE HIERRO Y ACERO.,2710,LURIN,150119,MANUFACTURA,2021,2023-06-26
1329,20106540684,MERCURIO INDUSTRIA Y COMERCIO SAC,FAB. OTROS PROD. MIN. NO METALIC. NCP.,2699,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1331,20600141351,IC. FONSECA S.A.C.,FAB. PRODUCTOS DE HIERRO Y ACERO.,2710,RIMAC,150128,MANUFACTURA,2021,2023-06-26
1333,20603877684,TERMOMETAL PERU S.A.C.,FAB. PRODUCTOS DE HIERRO Y ACERO.,2710,ATE,150103,MANUFACTURA,2021,2023-06-26
1334,20523727550,TREAM PERU S.A.C.,FAB. PRODUCTOS DE HIERRO Y ACERO.,2710,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1336,20508322870,ARCOTECHO PERU S.A.C,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1337,20543936872,PERU JIN SUI MINING CO LTD S.A.C,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1338,20451586913,INKA TUBOS S.A.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1340,20100426235,FUNDICION Y MAESTRANZA INDUSTRIAL S.R.L.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LIMA,150101,MANUFACTURA,2021,2023-06-26
1341,20109925757,HAUG S.A.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LURIN,150119,MANUFACTURA,2021,2023-06-26
1342,20127171212,SUMINISTROS FERMAR S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,VILLA EL SALVADOR,150142,MANUFACTURA,2021,2023-06-26
1343,20547022051,HISPE S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LURIN,150119,MANUFACTURA,2021,2023-06-26
1344,20101145868,TECNICAS METALICAS INGENIEROS S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,VILLA EL SALVADOR,150142,MANUFACTURA,2021,2023-06-26
1345,20143920764,FEJUCY S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,INDEPENDENCIA,150112,MANUFACTURA,2021,2023-06-26
1347,20475428634,ESTANTERIAS METALICAS J.R.M. S.A.C,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1350,20604451788,EMPRESA DE ALAMBRES DEL PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1351,20536492381,PROMET PERU SOCIEDAD ANONIMA CERRADA,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,VILLA EL SALVADOR,150142,MANUFACTURA,2021,2023-06-26
1352,20602061796,FEIFAN PERU S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1353,20562719700,ERSI PERU S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1355,20548274312,INGENIERIA Y SERVICIOS MINEROS INDUSTRIALES SOCIEDAD ANONIMA CERRADA - INSERMIND S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,RIMAC,150128,MANUFACTURA,2021,2023-06-26
1356,20492109496,M Y V COMEIMPRO SAC,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LURIN,150119,MANUFACTURA,2021,2023-06-26
1357,20430948076,JR GROUP INDUSTRIAS S.A.C,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,ATE,150103,MANUFACTURA,2021,2023-06-26
1358,20603248806,INTECDMC E.I.R.L.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,CHORRILLOS,150108,MANUFACTURA,2021,2023-06-26
1359,20549340769,SISTEMAS DE PERFORACION Y GEOTECNIA S.A.C,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,MAGDALENA DEL MAR,150120,MANUFACTURA,2021,2023-06-26
1360,20602831125,SMART CAMPS PERU S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1361,20458841714,FABRICACIONES ALCANTARA E.I.R.L.,FAB. TANQUES DEPOSITOS Y RECIP. METAL.,2812,BREÑA,150105,MANUFACTURA,2021,2023-06-26
1363,20502253302,STAFF REPRESENTACIONES S.A.,FAB. PROD. MET. ACABADOS O SEMIACABAD.,2891,ATE,150103,MANUFACTURA,2021,2023-06-26
1364,20525070817,DIRECCION DE PROYECTOS DE INGENIERIA S.A.C.,OBRAS DE INGENIERIA MECANICA.,2892,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1365,20604712719,NEXCORE S.A.C.,OBRAS DE INGENIERIA MECANICA.,2892,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1366,20262478964,METSO OUTOTEC PER S.A.,OBRAS DE INGENIERIA MECANICA.,2892,ATE,150103,MANUFACTURA,2021,2023-06-26
1367,20515146378,UNICONTROL SOCIEDAD ANONIMA CERRADA,OBRAS DE INGENIERIA MECANICA.,2892,LIMA,150101,MANUFACTURA,2021,2023-06-26
1372,20549010891,APTEC TECHNOLOGIES S.A.C,OBRAS DE INGENIERIA MECANICA.,2892,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1373,20538355543,MGA INGENIEROS CONTRATISTAS S.A.C.,OBRAS DE INGENIERIA MECANICA.,2892,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1374,20100067596,FABRICA DE CUBIERTOS SAC,FAB.  ART. CUCHILLERIA FERRETERIA.,2893,ATE,150103,MANUFACTURA,2021,2023-06-26
1375,20538133133,GRUPO SERMEFIT S.A.C.,FAB. OTROS PROD. DE METAL NCP.,2899,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1376,20503423287,CENTELSA PERU S.A.C.,FAB. OTROS PROD. DE METAL NCP.,2899,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1377,20504892728,ENVASES EN METAL S.A.C.,FAB. OTROS PROD. DE METAL NCP.,2899,ATE,150103,MANUFACTURA,2021,2023-06-26
1378,20100074371,MANUFACTURA DE METALES Y ALUMINIO RECORD,FAB. OTROS PROD. DE METAL NCP.,2899,ATE,150103,MANUFACTURA,2021,2023-06-26
1381,20100249511,FUNDICIONES ESPECIALES S A,FAB. OTROS PROD. DE METAL NCP.,2899,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1383,20491980355,EQUIPAMIENTO Y SISTEMAS DE ALMACENAMIENTO PARCK SOCIEDAD ANONIMA CERRADA - E & S DE ALMACENAMIENTO P,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1384,20521368901,MARTIN ENGINEERING PERU S.R.L,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,ATE,150103,MANUFACTURA,2021,2023-06-26
1385,20600906161,PERU PIPING SPOOLS SOCIEDAD ANONIMA CERRADA,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LURIN,150119,MANUFACTURA,2021,2023-06-26
1386,20100180562,CASSADO SOCIEDAD ANONIMA,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1387,20505506481,PRECOR S.A.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1390,20516212391,ASCENSORES TECNICOS ASOCIADOS SAC,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1391,20486484528,SOCIEDAD DE SERVICIOS DE CALIDAD SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LINCE,150116,MANUFACTURA,2021,2023-06-26
1392,20102279256,CORMEI CONTRATISTAS GENERALES S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,CHORRILLOS,150108,MANUFACTURA,2021,2023-06-26
1394,20141151968,COMERCIO E IMPORTACIONES INDUSTRIALES SANTOS ALBERTO SRLTDA - S Y Z COMINSA S.R.L.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,BREÑA,150105,MANUFACTURA,2021,2023-06-26
1395,20161864812,INVERSIONES METALICAS S.A.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1396,20544798830,CB METAL S.A.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LIMA,150101,MANUFACTURA,2021,2023-06-26
1397,20100843774,E.C. PREFABRICADOS S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LINCE,150116,MANUFACTURA,2021,2023-06-26
1398,20251850993,IMELSA INTERNATIONAL S.A.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1400,20458775746,ENVASES VENTANILLA S.A.,FAB. OTROS PROD. DE METAL NCP.,2899,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1401,20517274527,TECNOPRESS SOCIEDAD ANONIMA CERRADA - TECNOPRESS S.A.C.,FAB.  ART. CUCHILLERIA FERRETERIA.,2893,ATE,150103,MANUFACTURA,2021,2023-06-26
1402,20308039731,INDUSTRIA DE ESTAMPADOS METALICOS S.A.C.,FAB. OTROS PROD. DE METAL NCP.,2899,LIMA,150101,MANUFACTURA,2021,2023-06-26
1403,20603880138,TAMEQUIPE S.A.C.,FAB. OTROS PROD. DE METAL NCP.,2899,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1404,20508966335,AROS DEL PACIFICO S.A.C.,FAB. OTROS PROD. DE METAL NCP.,2899,SAN JUAN DE MIRAFLORES,150133,MANUFACTURA,2021,2023-06-26
1405,20387418882,E Y C METALIKAS SOCIEDAD ANONIMA CERRADA,FAB. OTROS PROD. DE METAL NCP.,2899,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1406,20109551148,METALEXACTO S.R.L.,FAB. OTROS PROD. DE METAL NCP.,2899,SURQUILLO,150141,MANUFACTURA,2021,2023-06-26
1408,20492641431,KAISER CORPORATION SOCIEDAD ANONIMA,FAB. OTROS PROD. DE METAL NCP.,2899,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1409,20100624622,STROBBE HNOS SRL,FAB. OTROS PROD. DE METAL NCP.,2899,LIMA,150101,MANUFACTURA,2021,2023-06-26
1410,20601548527,CONSTRUCTORES METALMECANICOS PERUANOS S.A.C.,FAB. OTROS PROD. DE METAL NCP.,2899,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1411,20100022142,ABB S.A.,FAB. TUBOS Y VALVULAS ELECTRONICOS.,3210,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1412,20478099241,MEDILESER SOCIEDAD ANONIMA CERRADA - MEDILESER S.A.C.,FAB. OTRO TIPO EQUIPO ELECTRICO NCP.,3190,ATE,150103,MANUFACTURA,2021,2023-06-26
1414,20100019940,CONSTRUCCIONES ELECTROMECANICAS DELCROSA S.A. O DELCROSA S.A.,FAB.  MOTORES  GENERADORES ELECTRICOS.,3110,LIMA,150101,MANUFACTURA,2021,2023-06-26
1416,20100029406,PACKAGING PRODUCTS DEL PERU S.A.,FAB. OTROS PROD. DE METAL NCP.,2899,LIMA,150101,MANUFACTURA,2021,2023-06-26
1417,20605423729,JJH GLOBAL SOCIEDAD ANONIMA CERRADA - JJHG S.A.C.,FAB. OTROS PROD. DE METAL NCP.,2899,COMAS,150110,MANUFACTURA,2021,2023-06-26
1418,20555535130,DINA FASTENER SOCIEDAD ANONIMA CERRADA - DINAFAST S.A.C.,FAB. OTROS PROD. DE METAL NCP.,2899,LIMA,150101,MANUFACTURA,2021,2023-06-26
1419,20251734497,SERMEFIT S.A.C.,FAB. OTROS PROD. DE METAL NCP.,2899,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1420,20602647766,IMPORTACIONES CALAMINA J&J S.A.C.,FAB. OTROS PROD. DE METAL NCP.,2899,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1421,20100279348,FABRICA DE ENVASES DE LATA LUX S A,FAB. OTROS PROD. DE METAL NCP.,2899,ATE,150103,MANUFACTURA,2021,2023-06-26
1422,20501462862,SILICON TECHNOLOGY S.A.C.,FAB. OTRO TIPO EQUIPO ELECTRICO NCP.,3190,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1423,20106740004,VULCO PERU S.A.,FAB. DE BOMBAS  COMPRESORAS GRIFOS.,2912,ATE,150103,MANUFACTURA,2021,2023-06-26
1425,20100139848,ASCENSORES SCHINDLER DEL PERU S A,FAB. EQUIP.  ELEVACION Y MANIPULACION.,2915,SURQUILLO,150141,MANUFACTURA,2021,2023-06-26
1426,20100057523,ASCENSORES S A,FAB. EQUIP.  ELEVACION Y MANIPULACION.,2915,ATE,150103,MANUFACTURA,2021,2023-06-26
1427,20515579991,ASCENSORES GS&F SOCIEDAD ANONIMA CERRADA-ASCENSORES GS&F S.A.C.,FAB. EQUIP.  ELEVACION Y MANIPULACION.,2915,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1428,20508969512,TAMA INGENIEROS SAC,FAB. OTRO TIPO MAQUINARIA USO GRAL.,2919,ATE,150103,MANUFACTURA,2021,2023-06-26
1430,20474765343,TOMOCORP S.A.C.,FAB. OTRO TIPO MAQUINARIA USO GRAL.,2919,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1431,20100267684,INDUSTRIAL FACTORY S A,FAB. OTRO TIPO MAQUINARIA USO GRAL.,2919,LIMA,150101,MANUFACTURA,2021,2023-06-26
1434,20601605067,MAQUINARIAS AGRICOLAS PERUANAS S.A.C.,FAB. DE MAQUINARIA  AGROPECUARIA.,2921,VILLA EL SALVADOR,150142,MANUFACTURA,2021,2023-06-26
1436,20101636411,RADIADORES FORTALEZA S.A.,FAB. PARTES PIEZAS Y ACCESORIOS.,3430,ATE,150103,MANUFACTURA,2021,2023-06-26
1437,20123781491,ANDINA MOTORS COMPANY S.R.L.,FAB. PARTES PIEZAS Y ACCESORIOS.,3430,VILLA MARIA DEL TRIUNFO,150143,MANUFACTURA,2021,2023-06-26
1440,20107759736,CONSTRUCCIONES Y REPARACIONES MARINAS S.A.C - COREMASA S.A.C,CONSTRUCCION Y REPARACION  DE BUQUES.,3511,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1442,20380456444,CAYMAN S.A.C.,FAB. DE MOTOCICLETAS.,3591,SAN BORJA,150130,MANUFACTURA,2021,2023-06-26
1448,20100165849,PANASONIC PERUANA S.A.,FAB. DE ACUMULADORES Y BATERIAS.,3140,INDEPENDENCIA,150112,MANUFACTURA,2021,2023-06-26
1449,20100712599,EPLI S.A.C.,FAB.  MOTORES  GENERADORES ELECTRICOS.,3110,BREÑA,150105,MANUFACTURA,2021,2023-06-26
1450,20100055318,MANUFACTURAS ELECTRICAS S A,FAB.  MOTORES  GENERADORES ELECTRICOS.,3110,LIMA,150101,MANUFACTURA,2021,2023-06-26
1451,20604716331,HITACHI ENERGY PERU S.A.,FAB.  MOTORES  GENERADORES ELECTRICOS.,3110,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1452,20298145899,I & T ELECTRIC S.A.C,FAB.  MOTORES  GENERADORES ELECTRICOS.,3110,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1453,20106696269,ELECTRONICA INDUSTRIAL Y SERVICIOS SOCIEDAD ANONIMA CERRADA,FAB.  MOTORES  GENERADORES ELECTRICOS.,3110,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1454,20471133770,SEW EURODRIVE DEL PERU S.A.C.,FAB.  MOTORES  GENERADORES ELECTRICOS.,3110,ATE,150103,MANUFACTURA,2021,2023-06-26
1455,20514007714,BATERIAS ALFA SOCIEDAD ANONIMA,FAB. DE ACUMULADORES Y BATERIAS.,3140,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1456,20208473523,ENERQUIMICA SOCIEDAD ANONIMA CERRADA,FAB. DE ACUMULADORES Y BATERIAS.,3140,SAN LUIS,150134,MANUFACTURA,2021,2023-06-26
1457,20100165687,FCA NAC DE ACUMULADORES ETNA S A,FAB. DE ACUMULADORES Y BATERIAS.,3140,INDEPENDENCIA,150112,MANUFACTURA,2021,2023-06-26
1458,20154988620,COCINAS SUPERIOR S.A.C.,FAB.  APARATOS DE USO DOMESTICO NCP.,2930,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1459,20137760674,FADICC S.A.,FAB.  APARATOS DE USO DOMESTICO NCP.,2930,ATE,150103,MANUFACTURA,2021,2023-06-26
1460,20510973942,ELECTRO INDUSTRIAL SOLUTIONS S.A,FAB. OTRO TIPO EQUIPO ELECTRICO NCP.,3190,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1461,20544672496,MAQPOWER S.A.C.,FAB. MAQUIN MINERA Y OBRAS DE CONST.,2924,SAN JUAN DE LURIGANCHO,150132,MANUFACTURA,2021,2023-06-26
1462,20100009472,CONSORCIO METALURGICO S A,FAB. MAQUIN MINERA Y OBRAS DE CONST.,2924,LIMA,150101,MANUFACTURA,2021,2023-06-26
1463,20509859541,V & J INGENIERIA Y CONSTRUCCION S.A. - V & J I C S.A.,FAB. MAQUIN MINERA Y OBRAS DE CONST.,2924,COMAS,150110,MANUFACTURA,2021,2023-06-26
1464,20307713382,EMPRESA SUMINISTRADORA DEL NORTE DE PRODUCTOS INDUSTRIALES S.A,FAB. MAQUIN MINERA Y OBRAS DE CONST.,2924,LIMA,150101,MANUFACTURA,2021,2023-06-26
1466,20505079559,IMPORTACIONES Y DISTRIBUCIONES HUGUITO TRADING E.I.R.L.,FAB. MAQUINARIA ELAB. TEXTILES.,2926,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1468,20604633355,CALSOL PERU S.A.C.,FAB. OTRO TIPO MAQUIN. USO ESPECIAL.,2929,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1469,20505539819,SERVICIOS MULTIPLES ROY S.A.C.,FAB. VEHICULOS AUTOMOTORES.,3410,VILLA EL SALVADOR,150142,MANUFACTURA,2021,2023-06-26
